###############################################################################
###############################################################################

RK45 RESULTS

Tolerance:	1e-06 * y_n

###############################################################################
###############################################################################

t	, y(t)	, Δt	, LTE
12.571183, 5.986762, 0.006370, 0.000006
12.577486, 5.990588, 0.006303, 0.000006
12.583725, 5.994415, 0.006239, 0.000006
12.589902, 5.998245, 0.006176, 0.000006
12.596017, 6.002077, 0.006116, 0.000006
12.602074, 6.005911, 0.006057, 0.000006
12.608074, 6.009748, 0.006000, 0.000006
12.614019, 6.013588, 0.005945, 0.000006
12.619910, 6.017429, 0.005891, 0.000006
12.625749, 6.021273, 0.005839, 0.000006
12.631536, 6.025119, 0.005788, 0.000006
12.637275, 6.028968, 0.005738, 0.000006
12.642965, 6.032819, 0.005690, 0.000006
12.648609, 6.036673, 0.005644, 0.000006
12.654207, 6.040529, 0.005598, 0.000006
12.659761, 6.044387, 0.005554, 0.000006
12.665271, 6.048247, 0.005510, 0.000006
12.670739, 6.052111, 0.005468, 0.000006
12.676166, 6.055976, 0.005427, 0.000006
12.681552, 6.059844, 0.005387, 0.000006
12.686900, 6.063714, 0.005347, 0.000006
12.692209, 6.067587, 0.005309, 0.000006
12.697481, 6.071462, 0.005272, 0.000006
12.702716, 6.075340, 0.005235, 0.000006
12.707916, 6.079220, 0.005199, 0.000006
12.713080, 6.083102, 0.005165, 0.000006
12.718210, 6.086987, 0.005130, 0.000006
12.723307, 6.090874, 0.005097, 0.000006
12.728372, 6.094764, 0.005064, 0.000006
12.733404, 6.098656, 0.005032, 0.000006
12.738405, 6.102550, 0.005001, 0.000006
12.743375, 6.106447, 0.004970, 0.000006
12.748315, 6.110347, 0.004940, 0.000006
12.753225, 6.114249, 0.004911, 0.000006
12.758107, 6.118153, 0.004882, 0.000006
12.762961, 6.122060, 0.004853, 0.000006
12.767786, 6.125969, 0.004826, 0.000006
12.772585, 6.129881, 0.004798, 0.000006
12.777357, 6.133795, 0.004772, 0.000006
12.782102, 6.137712, 0.004746, 0.000006
12.786822, 6.141631, 0.004720, 0.000006
12.791517, 6.145553, 0.004695, 0.000006
12.796187, 6.149477, 0.004670, 0.000006
12.800833, 6.153403, 0.004646, 0.000006
12.805454, 6.157332, 0.004622, 0.000006
12.810053, 6.161264, 0.004598, 0.000006
12.814628, 6.165198, 0.004575, 0.000006
12.819181, 6.169134, 0.004553, 0.000006
12.823711, 6.173073, 0.004530, 0.000006
12.828220, 6.177014, 0.004509, 0.000006
12.832707, 6.180958, 0.004487, 0.000006
12.837173, 6.184905, 0.004466, 0.000006
12.841618, 6.188853, 0.004445, 0.000006
12.846043, 6.192805, 0.004425, 0.000006
12.850448, 6.196759, 0.004405, 0.000006
12.854833, 6.200715, 0.004385, 0.000006
12.859198, 6.204674, 0.004366, 0.000006
12.863545, 6.208635, 0.004346, 0.000006
12.867872, 6.212599, 0.004328, 0.000006
12.872182, 6.216566, 0.004309, 0.000006
12.876472, 6.220534, 0.004291, 0.000006
12.880745, 6.224506, 0.004273, 0.000006
12.885000, 6.228480, 0.004255, 0.000006
12.889238, 6.232456, 0.004238, 0.000006
12.893459, 6.236435, 0.004221, 0.000006
12.897663, 6.240417, 0.004204, 0.000006
12.901850, 6.244401, 0.004187, 0.000006
12.906021, 6.248387, 0.004171, 0.000006
12.910175, 6.252376, 0.004155, 0.000006
12.914314, 6.256368, 0.004139, 0.000006
12.918437, 6.260362, 0.004123, 0.000006
12.922544, 6.264358, 0.004108, 0.000006
12.926636, 6.268357, 0.004092, 0.000006
12.930714, 6.272359, 0.004077, 0.000006
12.934776, 6.276363, 0.004062, 0.000006
12.938824, 6.280370, 0.004048, 0.000006
12.942857, 6.284379, 0.004033, 0.000006
12.946877, 6.288391, 0.004019, 0.000006
12.950882, 6.292406, 0.004005, 0.000006
12.954873, 6.296422, 0.003991, 0.000006
12.958851, 6.300442, 0.003978, 0.000006
12.962815, 6.304464, 0.003964, 0.000006
12.966766, 6.308489, 0.003951, 0.000006
12.970704, 6.312516, 0.003938, 0.000006
12.974629, 6.316545, 0.003925, 0.000006
12.978542, 6.320578, 0.003912, 0.000006
12.982441, 6.324612, 0.003900, 0.000006
12.986328, 6.328650, 0.003887, 0.000006
12.990203, 6.332690, 0.003875, 0.000006
12.994066, 6.336732, 0.003863, 0.000006
12.997917, 6.340777, 0.003851, 0.000006
13.001756, 6.344825, 0.003839, 0.000006
13.005584, 6.348875, 0.003827, 0.000006
13.009400, 6.352928, 0.003816, 0.000006
13.013205, 6.356983, 0.003805, 0.000006
13.016998, 6.361041, 0.003793, 0.000006
13.020780, 6.365101, 0.003782, 0.000006
13.024552, 6.369164, 0.003771, 0.000006
13.028312, 6.373230, 0.003761, 0.000006
13.032062, 6.377298, 0.003750, 0.000006
13.035801, 6.381369, 0.003739, 0.000006
13.039530, 6.385442, 0.003729, 0.000006
13.043249, 6.389518, 0.003719, 0.000006
13.046957, 6.393597, 0.003708, 0.000006
13.050656, 6.397678, 0.003698, 0.000006
13.054344, 6.401762, 0.003688, 0.000006
13.058023, 6.405848, 0.003679, 0.000006
13.061691, 6.409937, 0.003669, 0.000006
13.065351, 6.414028, 0.003659, 0.000006
13.069001, 6.418122, 0.003650, 0.000006
13.072641, 6.422219, 0.003640, 0.000006
13.076272, 6.426319, 0.003631, 0.000006
13.079894, 6.430420, 0.003622, 0.000006
13.083507, 6.434525, 0.003613, 0.000006
13.087111, 6.438632, 0.003604, 0.000006
13.090706, 6.442742, 0.003595, 0.000006
13.094292, 6.446854, 0.003586, 0.000006
13.097870, 6.450969, 0.003578, 0.000006
13.101439, 6.455087, 0.003569, 0.000006
13.105000, 6.459207, 0.003561, 0.000006
13.108552, 6.463330, 0.003552, 0.000006
13.112096, 6.467455, 0.003544, 0.000006
13.115632, 6.471583, 0.003536, 0.000006
13.119160, 6.475714, 0.003528, 0.000006
13.122680, 6.479847, 0.003520, 0.000006
13.126191, 6.483983, 0.003512, 0.000006
13.129695, 6.488122, 0.003504, 0.000006
13.133191, 6.492263, 0.003496, 0.000006
13.136680, 6.496407, 0.003489, 0.000006
13.140161, 6.500554, 0.003481, 0.000006
13.143634, 6.504703, 0.003473, 0.000006
13.147100, 6.508854, 0.003466, 0.000006
13.150559, 6.513009, 0.003459, 0.000006
13.154010, 6.517166, 0.003451, 0.000006
13.157454, 6.521326, 0.003444, 0.000006
13.160891, 6.525488, 0.003437, 0.000006
13.164321, 6.529653, 0.003430, 0.000006
13.167744, 6.533821, 0.003423, 0.000006
13.171161, 6.537991, 0.003416, 0.000007
13.174570, 6.542164, 0.003409, 0.000007
13.177972, 6.546339, 0.003403, 0.000007
13.181368, 6.550518, 0.003396, 0.000007
13.184757, 6.554698, 0.003389, 0.000007
13.188140, 6.558882, 0.003383, 0.000007
13.191516, 6.563068, 0.003376, 0.000007
13.194886, 6.567257, 0.003370, 0.000007
13.198249, 6.571449, 0.003363, 0.000007
13.201606, 6.575643, 0.003357, 0.000007
13.204957, 6.579840, 0.003351, 0.000007
13.208302, 6.584039, 0.003345, 0.000007
13.211640, 6.588242, 0.003339, 0.000007
13.214973, 6.592447, 0.003333, 0.000007
13.218299, 6.596654, 0.003327, 0.000007
13.221620, 6.600864, 0.003321, 0.000007
13.224935, 6.605077, 0.003315, 0.000007
13.228244, 6.609293, 0.003309, 0.000007
13.231547, 6.613511, 0.003303, 0.000007
13.234844, 6.617732, 0.003298, 0.000007
13.238136, 6.621956, 0.003292, 0.000007
13.241423, 6.626182, 0.003286, 0.000007
13.244703, 6.630411, 0.003281, 0.000007
13.247979, 6.634643, 0.003275, 0.000007
13.251249, 6.638878, 0.003270, 0.000007
13.254513, 6.643115, 0.003265, 0.000007
13.257772, 6.647355, 0.003259, 0.000007
13.261026, 6.651597, 0.003254, 0.000007
13.264275, 6.655842, 0.003249, 0.000007
13.267518, 6.660090, 0.003244, 0.000007
13.270757, 6.664341, 0.003238, 0.000007
13.273990, 6.668594, 0.003233, 0.000007
13.277219, 6.672850, 0.003228, 0.000007
13.280442, 6.677109, 0.003223, 0.000007
13.283661, 6.681371, 0.003219, 0.000007
13.286874, 6.685635, 0.003214, 0.000007
13.290083, 6.689902, 0.003209, 0.000007
13.293287, 6.694171, 0.003204, 0.000007
13.296486, 6.698444, 0.003199, 0.000007
13.299681, 6.702719, 0.003195, 0.000007
13.302871, 6.706996, 0.003190, 0.000007
13.306056, 6.711277, 0.003185, 0.000007
13.309237, 6.715560, 0.003181, 0.000007
13.312414, 6.719846, 0.003176, 0.000007
13.315585, 6.724135, 0.003172, 0.000007
13.318753, 6.728426, 0.003167, 0.000007
13.321916, 6.732720, 0.003163, 0.000007
13.325075, 6.737017, 0.003159, 0.000007
13.328229, 6.741317, 0.003154, 0.000007
13.331379, 6.745619, 0.003150, 0.000007
13.334525, 6.749924, 0.003146, 0.000007
13.337667, 6.754232, 0.003142, 0.000007
13.340805, 6.758543, 0.003138, 0.000007
13.343938, 6.762856, 0.003134, 0.000007
13.347068, 6.767172, 0.003129, 0.000007
13.350193, 6.771491, 0.003125, 0.000007
13.353315, 6.775813, 0.003121, 0.000007
13.356432, 6.780137, 0.003118, 0.000007
13.359546, 6.784464, 0.003114, 0.000007
13.362656, 6.788794, 0.003110, 0.000007
13.365762, 6.793127, 0.003106, 0.000007
13.368864, 6.797462, 0.003102, 0.000007
13.371962, 6.801800, 0.003098, 0.000007
13.375057, 6.806141, 0.003095, 0.000007
13.378148, 6.810485, 0.003091, 0.000007
13.381235, 6.814831, 0.003087, 0.000007
13.384319, 6.819180, 0.003084, 0.000007
13.387399, 6.823532, 0.003080, 0.000007
13.390475, 6.827887, 0.003077, 0.000007
13.393548, 6.832244, 0.003073, 0.000007
13.396618, 6.836605, 0.003070, 0.000007
13.399684, 6.840968, 0.003066, 0.000007
13.402747, 6.845334, 0.003063, 0.000007
13.405806, 6.849702, 0.003059, 0.000007
13.408862, 6.854074, 0.003056, 0.000007
13.411914, 6.858448, 0.003053, 0.000007
13.414964, 6.862825, 0.003049, 0.000007
13.418010, 6.867204, 0.003046, 0.000007
13.421052, 6.871587, 0.003043, 0.000007
13.424092, 6.875972, 0.003040, 0.000007
13.427129, 6.880360, 0.003036, 0.000007
13.430162, 6.884751, 0.003033, 0.000007
13.433192, 6.889145, 0.003030, 0.000007
13.436219, 6.893542, 0.003027, 0.000007
13.439243, 6.897941, 0.003024, 0.000007
13.442264, 6.902343, 0.003021, 0.000007
13.445282, 6.906748, 0.003018, 0.000007
13.448297, 6.911156, 0.003015, 0.000007
13.451309, 6.915566, 0.003012, 0.000007
13.454319, 6.919980, 0.003009, 0.000007
13.457325, 6.924396, 0.003006, 0.000007
13.460329, 6.928815, 0.003004, 0.000007
13.463329, 6.933237, 0.003001, 0.000007
13.466327, 6.937661, 0.002998, 0.000007
13.469322, 6.942089, 0.002995, 0.000007
13.472315, 6.946519, 0.002992, 0.000007
13.475304, 6.950952, 0.002990, 0.000007
13.478291, 6.955388, 0.002987, 0.000007
13.481276, 6.959827, 0.002984, 0.000007
13.484257, 6.964268, 0.002982, 0.000007
13.487236, 6.968713, 0.002979, 0.000007
13.490213, 6.973160, 0.002976, 0.000007
13.493187, 6.977610, 0.002974, 0.000007
13.496158, 6.982063, 0.002971, 0.000007
13.499127, 6.986519, 0.002969, 0.000007
13.502093, 6.990977, 0.002966, 0.000007
13.505057, 6.995439, 0.002964, 0.000007
13.508019, 6.999903, 0.002962, 0.000007
13.510978, 7.004370, 0.002959, 0.000007
13.513935, 7.008840, 0.002957, 0.000007
13.516889, 7.013313, 0.002954, 0.000007
13.519841, 7.017788, 0.002952, 0.000007
13.522791, 7.022267, 0.002950, 0.000007
13.525738, 7.026748, 0.002947, 0.000007
13.528683, 7.031232, 0.002945, 0.000007
13.531626, 7.035719, 0.002943, 0.000007
13.534567, 7.040209, 0.002941, 0.000007
13.537505, 7.044702, 0.002938, 0.000007
13.540442, 7.049198, 0.002936, 0.000007
13.543376, 7.053696, 0.002934, 0.000007
13.546308, 7.058198, 0.002932, 0.000007
13.549238, 7.062702, 0.002930, 0.000007
13.552166, 7.067209, 0.002928, 0.000007
13.555091, 7.071719, 0.002926, 0.000007
13.558015, 7.076232, 0.002924, 0.000007
13.560937, 7.080748, 0.002922, 0.000007
13.563857, 7.085266, 0.002920, 0.000007
13.566774, 7.089788, 0.002918, 0.000007
13.569690, 7.094312, 0.002916, 0.000007
13.572604, 7.098839, 0.002914, 0.000007
13.575516, 7.103369, 0.002912, 0.000007
13.578426, 7.107902, 0.002910, 0.000007
13.581334, 7.112438, 0.002908, 0.000007
13.584241, 7.116977, 0.002906, 0.000007
13.587145, 7.121519, 0.002905, 0.000007
13.590048, 7.126063, 0.002903, 0.000007
13.592949, 7.130611, 0.002901, 0.000007
13.595848, 7.135161, 0.002899, 0.000007
13.598745, 7.139715, 0.002897, 0.000007
13.601641, 7.144271, 0.002896, 0.000007
13.604535, 7.148830, 0.002894, 0.000007
13.607427, 7.153392, 0.002892, 0.000007
13.610318, 7.157957, 0.002891, 0.000007
13.613207, 7.162525, 0.002889, 0.000007
13.616094, 7.167095, 0.002887, 0.000007
13.618980, 7.171669, 0.002886, 0.000007
13.621864, 7.176246, 0.002884, 0.000007
13.624746, 7.180825, 0.002883, 0.000007
13.627627, 7.185408, 0.002881, 0.000007
13.630507, 7.189993, 0.002879, 0.000007
13.633384, 7.194581, 0.002878, 0.000007
13.636261, 7.199172, 0.002876, 0.000007
13.639136, 7.203766, 0.002875, 0.000007
13.642009, 7.208363, 0.002873, 0.000007
13.644881, 7.212963, 0.002872, 0.000007
13.647752, 7.217566, 0.002871, 0.000007
13.650621, 7.222172, 0.002869, 0.000007
13.653489, 7.226781, 0.002868, 0.000007
13.656355, 7.231392, 0.002866, 0.000007
13.659220, 7.236007, 0.002865, 0.000007
13.662084, 7.240625, 0.002864, 0.000007
13.664947, 7.245245, 0.002862, 0.000007
13.667808, 7.249869, 0.002861, 0.000007
13.670667, 7.254495, 0.002860, 0.000007
13.673526, 7.259124, 0.002859, 0.000007
13.676383, 7.263757, 0.002857, 0.000007
13.679239, 7.268392, 0.002856, 0.000007
13.682094, 7.273030, 0.002855, 0.000007
13.684948, 7.277671, 0.002854, 0.000007
13.687800, 7.282315, 0.002852, 0.000007
13.690652, 7.286963, 0.002851, 0.000007
13.693502, 7.291613, 0.002850, 0.000007
13.696351, 7.296266, 0.002849, 0.000007
13.699199, 7.300922, 0.002848, 0.000007
13.702046, 7.305581, 0.002847, 0.000007
13.704891, 7.310242, 0.002846, 0.000007
13.707736, 7.314907, 0.002845, 0.000007
13.710580, 7.319575, 0.002844, 0.000007
13.713422, 7.324246, 0.002843, 0.000007
13.716264, 7.328920, 0.002842, 0.000007
13.719104, 7.333597, 0.002841, 0.000007
13.721944, 7.338276, 0.002840, 0.000007
13.724783, 7.342959, 0.002839, 0.000007
13.727620, 7.347645, 0.002838, 0.000007
13.730457, 7.352334, 0.002837, 0.000007
13.733293, 7.357025, 0.002836, 0.000007
13.736128, 7.361720, 0.002835, 0.000007
13.738962, 7.366418, 0.002834, 0.000007
13.741795, 7.371118, 0.002833, 0.000007
13.744627, 7.375822, 0.002832, 0.000007
13.747459, 7.380529, 0.002831, 0.000007
13.750289, 7.385239, 0.002831, 0.000007
13.753119, 7.389951, 0.002830, 0.000007
13.755948, 7.394667, 0.002829, 0.000007
13.758776, 7.399386, 0.002828, 0.000007
13.761604, 7.404107, 0.002827, 0.000007
13.764430, 7.408832, 0.002827, 0.000007
13.767256, 7.413560, 0.002826, 0.000007
13.770082, 7.418291, 0.002825, 0.000007
13.772906, 7.423024, 0.002825, 0.000007
13.775730, 7.427761, 0.002824, 0.000007
13.778553, 7.432501, 0.002823, 0.000007
13.781376, 7.437244, 0.002822, 0.000007
13.784197, 7.441990, 0.002822, 0.000007
13.787019, 7.446738, 0.002821, 0.000007
13.789839, 7.451490, 0.002821, 0.000007
13.792659, 7.456245, 0.002820, 0.000007
13.795479, 7.461003, 0.002819, 0.000007
13.798298, 7.465764, 0.002819, 0.000007
13.801116, 7.470528, 0.002818, 0.000007
13.803933, 7.475295, 0.002818, 0.000007
13.806751, 7.480065, 0.002817, 0.000007
13.809567, 7.484839, 0.002817, 0.000007
13.812384, 7.489615, 0.002816, 0.000007
13.815199, 7.494394, 0.002816, 0.000007
13.818014, 7.499176, 0.002815, 0.000007
13.820829, 7.503962, 0.002815, 0.000007
13.823643, 7.508750, 0.002814, 0.000007
13.826457, 7.513541, 0.002814, 0.000007
13.829271, 7.518336, 0.002813, 0.000007
13.832084, 7.523133, 0.002813, 0.000007
13.834896, 7.527934, 0.002813, 0.000007
13.837709, 7.532738, 0.002812, 0.000007
13.840521, 7.537544, 0.002812, 0.000007
13.843332, 7.542354, 0.002812, 0.000007
13.846143, 7.547167, 0.002811, 0.000008
13.848954, 7.551983, 0.002811, 0.000008
13.851765, 7.556802, 0.002811, 0.000008
13.854575, 7.561624, 0.002810, 0.000008
13.857385, 7.566449, 0.002810, 0.000008
13.860195, 7.571277, 0.002810, 0.000008
13.863004, 7.576109, 0.002809, 0.000008
13.865813, 7.580943, 0.002809, 0.000008
13.868622, 7.585781, 0.002809, 0.000008
13.871431, 7.590621, 0.002809, 0.000008
13.874240, 7.595465, 0.002809, 0.000008
13.877048, 7.600311, 0.002808, 0.000008
13.879857, 7.605161, 0.002808, 0.000008
13.882665, 7.610014, 0.002808, 0.000008
13.885473, 7.614870, 0.002808, 0.000008
13.888280, 7.619729, 0.002808, 0.000008
13.891088, 7.624591, 0.002808, 0.000008
13.893896, 7.629457, 0.002808, 0.000008
13.896703, 7.634325, 0.002807, 0.000008
13.899510, 7.639197, 0.002807, 0.000008
13.902318, 7.644071, 0.002807, 0.000008
13.905125, 7.648949, 0.002807, 0.000008
13.907932, 7.653830, 0.002807, 0.000008
13.910739, 7.658714, 0.002807, 0.000008
13.913547, 7.663601, 0.002807, 0.000008
13.916354, 7.668491, 0.002807, 0.000008
13.919161, 7.673384, 0.002807, 0.000008
13.921968, 7.678280, 0.002807, 0.000008
13.924775, 7.683180, 0.002807, 0.000008
13.927583, 7.688082, 0.002807, 0.000008
13.930390, 7.692988, 0.002807, 0.000008
13.933197, 7.697896, 0.002807, 0.000008
13.936004, 7.702808, 0.002807, 0.000008
13.938812, 7.707722, 0.002807, 0.000008
13.941619, 7.712640, 0.002807, 0.000008
13.944427, 7.717561, 0.002808, 0.000008
13.947234, 7.722485, 0.002808, 0.000008
13.950042, 7.727411, 0.002808, 0.000008
13.952850, 7.732341, 0.002808, 0.000008
13.955658, 7.737274, 0.002808, 0.000008
13.958466, 7.742210, 0.002808, 0.000008
13.961274, 7.747149, 0.002808, 0.000008
13.964083, 7.752091, 0.002808, 0.000008
13.966892, 7.757036, 0.002809, 0.000008
13.969700, 7.761984, 0.002809, 0.000008
13.972509, 7.766935, 0.002809, 0.000008
13.975319, 7.771889, 0.002809, 0.000008
13.978128, 7.776846, 0.002809, 0.000008
13.980938, 7.781806, 0.002810, 0.000008
13.983748, 7.786770, 0.002810, 0.000008
13.986558, 7.791736, 0.002810, 0.000008
13.989368, 7.796705, 0.002811, 0.000008
13.992179, 7.801678, 0.002811, 0.000008
13.994990, 7.806653, 0.002811, 0.000008
13.997802, 7.811632, 0.002811, 0.000008
14.000614, 7.816613, 0.002812, 0.000008
14.003426, 7.821598, 0.002812, 0.000008
14.006238, 7.826586, 0.002812, 0.000008
14.009051, 7.831576, 0.002813, 0.000008
14.011864, 7.836570, 0.002813, 0.000008
14.014678, 7.841567, 0.002814, 0.000008
14.017492, 7.846567, 0.002814, 0.000008
14.020306, 7.851570, 0.002814, 0.000008
14.023121, 7.856576, 0.002815, 0.000008
14.025936, 7.861586, 0.002815, 0.000008
14.028752, 7.866598, 0.002816, 0.000008
14.031568, 7.871613, 0.002816, 0.000008
14.034385, 7.876632, 0.002817, 0.000008
14.037202, 7.881653, 0.002817, 0.000008
14.040020, 7.886678, 0.002818, 0.000008
14.042838, 7.891706, 0.002818, 0.000008
14.045657, 7.896737, 0.002819, 0.000008
14.048476, 7.901771, 0.002819, 0.000008
14.051296, 7.906808, 0.002820, 0.000008
14.054116, 7.911848, 0.002820, 0.000008
14.056937, 7.916891, 0.002821, 0.000008
14.059759, 7.921937, 0.002822, 0.000008
14.062581, 7.926987, 0.002822, 0.000008
14.065404, 7.932039, 0.002823, 0.000008
14.068228, 7.937095, 0.002823, 0.000008
14.071052, 7.942153, 0.002824, 0.000008
14.073876, 7.947215, 0.002825, 0.000008
14.076702, 7.952280, 0.002825, 0.000008
14.079528, 7.957348, 0.002826, 0.000008
14.082355, 7.962420, 0.002827, 0.000008
14.085182, 7.967494, 0.002828, 0.000008
14.088010, 7.972571, 0.002828, 0.000008
14.090839, 7.977652, 0.002829, 0.000008
14.093669, 7.982736, 0.002830, 0.000008
14.096500, 7.987822, 0.002830, 0.000008
14.099331, 7.992912, 0.002831, 0.000008
14.102163, 7.998005, 0.002832, 0.000008
14.104996, 8.003101, 0.002833, 0.000008
14.107829, 8.008201, 0.002834, 0.000008
14.110664, 8.013303, 0.002834, 0.000008
14.113499, 8.018409, 0.002835, 0.000008
14.116335, 8.023518, 0.002836, 0.000008
14.119172, 8.028629, 0.002837, 0.000008
14.122010, 8.033744, 0.002838, 0.000008
14.124849, 8.038863, 0.002839, 0.000008
14.127688, 8.043984, 0.002840, 0.000008
14.130529, 8.049108, 0.002841, 0.000008
14.133370, 8.054236, 0.002841, 0.000008
14.136213, 8.059367, 0.002842, 0.000008
14.139056, 8.064501, 0.002843, 0.000008
14.141900, 8.069638, 0.002844, 0.000008
14.144746, 8.074778, 0.002845, 0.000008
14.147592, 8.079921, 0.002846, 0.000008
14.150439, 8.085068, 0.002847, 0.000008
14.153287, 8.090217, 0.002848, 0.000008
14.156137, 8.095370, 0.002849, 0.000008
14.158987, 8.100526, 0.002850, 0.000008
14.161838, 8.105686, 0.002851, 0.000008
14.164691, 8.110848, 0.002852, 0.000008
14.167544, 8.116013, 0.002854, 0.000008
14.170399, 8.121182, 0.002855, 0.000008
14.173255, 8.126354, 0.002856, 0.000008
14.176111, 8.131529, 0.002857, 0.000008
14.178969, 8.136707, 0.002858, 0.000008
14.181828, 8.141889, 0.002859, 0.000008
14.184689, 8.147073, 0.002860, 0.000008
14.187550, 8.152261, 0.002861, 0.000008
14.190413, 8.157452, 0.002863, 0.000008
14.193276, 8.162646, 0.002864, 0.000008
14.196141, 8.167844, 0.002865, 0.000008
14.199007, 8.173044, 0.002866, 0.000008
14.201875, 8.178248, 0.002867, 0.000008
14.204744, 8.183455, 0.002869, 0.000008
14.207614, 8.188665, 0.002870, 0.000008
14.210485, 8.193878, 0.002871, 0.000008
14.213357, 8.199095, 0.002872, 0.000008
14.216231, 8.204315, 0.002874, 0.000008
14.219106, 8.209538, 0.002875, 0.000008
14.221982, 8.214764, 0.002876, 0.000008
14.224860, 8.219993, 0.002878, 0.000008
14.227739, 8.225226, 0.002879, 0.000008
14.230620, 8.230462, 0.002880, 0.000008
14.233502, 8.235701, 0.002882, 0.000008
14.236385, 8.240943, 0.002883, 0.000008
14.239269, 8.246188, 0.002885, 0.000008
14.242155, 8.251437, 0.002886, 0.000008
14.245043, 8.256689, 0.002887, 0.000008
14.247932, 8.261944, 0.002889, 0.000008
14.250822, 8.267202, 0.002890, 0.000008
14.253714, 8.272464, 0.002892, 0.000008
14.256607, 8.277729, 0.002893, 0.000008
14.259502, 8.282997, 0.002895, 0.000008
14.262399, 8.288268, 0.002896, 0.000008
14.265297, 8.293542, 0.002898, 0.000008
14.268196, 8.298820, 0.002899, 0.000008
14.271097, 8.304101, 0.002901, 0.000008
14.273999, 8.309385, 0.002903, 0.000008
14.276904, 8.314673, 0.002904, 0.000008
14.279809, 8.319963, 0.002906, 0.000008
14.282717, 8.325257, 0.002907, 0.000008
14.285626, 8.330554, 0.002909, 0.000008
14.288536, 8.335855, 0.002911, 0.000008
14.291448, 8.341158, 0.002912, 0.000008
14.294362, 8.346465, 0.002914, 0.000008
14.297278, 8.351775, 0.002916, 0.000008
14.300195, 8.357089, 0.002917, 0.000008
14.303114, 8.362406, 0.002919, 0.000008
14.306035, 8.367725, 0.002921, 0.000008
14.308957, 8.373049, 0.002922, 0.000008
14.311881, 8.378375, 0.002924, 0.000008
14.314807, 8.383705, 0.002926, 0.000008
14.317735, 8.389038, 0.002928, 0.000008
14.320665, 8.394374, 0.002930, 0.000008
14.323596, 8.399714, 0.002931, 0.000008
14.326529, 8.405056, 0.002933, 0.000008
14.329464, 8.410402, 0.002935, 0.000008
14.332401, 8.415752, 0.002937, 0.000008
14.335340, 8.421104, 0.002939, 0.000008
14.338280, 8.426460, 0.002941, 0.000008
14.341223, 8.431819, 0.002943, 0.000008
14.344167, 8.437182, 0.002944, 0.000008
14.347114, 8.442548, 0.002946, 0.000008
14.350062, 8.447917, 0.002948, 0.000008
14.353012, 8.453289, 0.002950, 0.000008
14.355965, 8.458664, 0.002952, 0.000008
14.358919, 8.464043, 0.002954, 0.000008
14.361875, 8.469426, 0.002956, 0.000008
14.364833, 8.474811, 0.002958, 0.000008
14.367793, 8.480200, 0.002960, 0.000008
14.370756, 8.485592, 0.002962, 0.000008
14.373720, 8.490987, 0.002964, 0.000008
14.376687, 8.496386, 0.002966, 0.000008
14.379655, 8.501788, 0.002969, 0.000008
14.382626, 8.507193, 0.002971, 0.000008
14.385599, 8.512602, 0.002973, 0.000008
14.388574, 8.518013, 0.002975, 0.000008
14.391551, 8.523429, 0.002977, 0.000008
14.394530, 8.528847, 0.002979, 0.000008
14.397511, 8.534269, 0.002981, 0.000008
14.400495, 8.539694, 0.002984, 0.000008
14.403481, 8.545122, 0.002986, 0.000008
14.406469, 8.550554, 0.002988, 0.000008
14.409460, 8.555989, 0.002990, 0.000008
14.412452, 8.561428, 0.002993, 0.000008
14.415447, 8.566869, 0.002995, 0.000008
14.418444, 8.572314, 0.002997, 0.000008
14.421444, 8.577763, 0.003000, 0.000008
14.424446, 8.583214, 0.003002, 0.000009
14.427450, 8.588669, 0.003004, 0.000009
14.430457, 8.594128, 0.003007, 0.000009
14.433466, 8.599589, 0.003009, 0.000009
14.436477, 8.605054, 0.003011, 0.000009
14.439491, 8.610523, 0.003014, 0.000009
14.442507, 8.615994, 0.003016, 0.000009
14.445526, 8.621469, 0.003019, 0.000009
14.448547, 8.626948, 0.003021, 0.000009
14.451571, 8.632429, 0.003024, 0.000009
14.454597, 8.637914, 0.003026, 0.000009
14.457626, 8.643403, 0.003029, 0.000009
14.460657, 8.648894, 0.003031, 0.000009
14.463691, 8.654389, 0.003034, 0.000009
14.466727, 8.659888, 0.003036, 0.000009
14.469766, 8.665390, 0.003039, 0.000009
14.472807, 8.670895, 0.003042, 0.000009
14.475852, 8.676403, 0.003044, 0.000009
14.478898, 8.681915, 0.003047, 0.000009
14.481948, 8.687430, 0.003049, 0.000009
14.485000, 8.692949, 0.003052, 0.000009
14.488055, 8.698471, 0.003055, 0.000009
14.491113, 8.703996, 0.003058, 0.000009
14.494173, 8.709524, 0.003060, 0.000009
14.497236, 8.715056, 0.003063, 0.000009
14.500302, 8.720592, 0.003066, 0.000009
14.503371, 8.726131, 0.003069, 0.000009
14.506442, 8.731673, 0.003071, 0.000009
14.509516, 8.737218, 0.003074, 0.000009
14.512593, 8.742767, 0.003077, 0.000009
14.515673, 8.748319, 0.003080, 0.000009
14.518756, 8.753875, 0.003083, 0.000009
14.521842, 8.759434, 0.003086, 0.000009
14.524931, 8.764996, 0.003089, 0.000009
14.528022, 8.770562, 0.003092, 0.000009
14.531117, 8.776131, 0.003095, 0.000009
14.534215, 8.781703, 0.003098, 0.000009
14.537315, 8.787279, 0.003101, 0.000009
14.540419, 8.792858, 0.003104, 0.000009
14.543526, 8.798441, 0.003107, 0.000009
